1144	769
1144	770
1144	771
1144	1460
1147	1603
1147	770
1147	771
1147	1141
1147	548
1147	1611
1147	776
1147	777
327	669
327	939
327	940
327	424
327	82
1170	860
1170	1133
1170	792
1170	845
1170	939
1170	940
1170	929
1170	1025
1170	697
1170	1079
1170	1171
1170	896
1170	82
1170	1272
1170	1084
1171	860
1171	939
1171	1079
1171	1170
1171	896
1171	82
1171	1272
1171	1084
1247	1529
1247	960
1247	2340
1247	967
1247	305
401	29
401	317
401	2193
401	1484
401	788
401	1119
401	1974
401	1403
401	884
401	286
401	1204
401	1000
401	1438
401	300
401	2250
1253	1342
1253	1492
1253	1040
1253	971
1253	1425
1253	874
1253	1332
1253	1091
1253	960
1253	1047
1253	1049
1253	1476
1253	893
1253	737
1253	739
1253	1105
1253	1046
2165	964
2165	1395
2165	2460
2165	1975
2165	1854
2165	2260
1254	1975
1254	988
1254	1010
1254	1854
1254	960
402	1905
402	2123
402	1203
402	1661
402	1796
402	2088
402	1042
402	1699
402	2207
402	465
402	2270
402	1657
402	626
402	2372
402	2209
402	1319
402	1325
402	466
402	574
402	555
402	2091
402	775
402	1244
402	496
402	1456
402	2231
402	977
402	143
402	2134
402	294
402	192
402	1211
402	1212
402	218
402	2443
402	374
402	657
402	381
402	1844
402	236
402	552
402	287
402	2265
402	2466
402	1405
402	18
402	899
402	2254
402	863
402	1862
402	634
402	892
402	1485
402	619
402	195
402	655
402	433
402	1265
402	529
402	333
402	366
404	2300
404	1524
404	2390
404	1543
404	642
404	1895
404	1099
404	1684
404	2033
404	1983
404	212
404	960
404	494
404	1602
404	356
404	1212
404	613
404	1139
404	2170
404	515
404	1476
404	595
404	2357
404	198
404	645
404	167
404	171
404	86
404	1199
404	116
404	52
404	224
2169	2390
2169	2375
2169	2033
2169	356
2169	469
2169	1994
2169	1199
1260	964
1260	1395
1260	890
1260	1515
1260	1424
1260	1154
1260	835
1260	1199
1260	972
1261	1395
1261	967
1262	890
1262	960
1262	1260
1262	2170
1262	2128
2170	2260
1264	406
1264	2460
1264	1260
1264	1049
1264	1478
1264	2260
410	78
410	518
410	93
410	21
410	571
410	215
410	280
410	580
410	666
410	651
410	676
410	366
273	2368
273	1415
273	1206
273	63
2106	1749
2473	1293
2473	1900
2473	2013
70	876
70	637
70	2259
70	1467
70	1803
70	622
70	1547
73	854
73	964
73	957
73	1042
73	821
73	895
73	1151
73	1540
73	639
73	568
73	2321
73	2096
73	151
73	918
73	2439
73	2114
73	2162
73	476
73	482
73	929
73	1875
73	238
73	325
73	1582
73	585
73	515
73	831
73	741
73	2211
73	1808
73	249
73	70
73	622
73	1972
73	292
73	353
73	19
73	817
75	819
75	1066
75	128
75	918
75	653
75	1812
75	325
75	175
75	2335
75	236
75	2211
75	622
75	2154
75	1457
75	367
75	488
278	81
278	1276
278	21
278	474
278	1356
278	626
278	100
278	179
278	168
278	601
278	522
278	184
278	1578
278	759
278	238
278	658
278	83
278	596
278	599
278	2290
278	2249
278	437
278	438
278	449
278	455
278	532
278	533
278	534
278	556
278	125
278	150
278	262
2080	2289
1188	1820
1188	2048
1188	1020
1188	1021
1188	842
1188	89
1188	2139
1188	491
1188	133
1198	1238
1198	2413
1198	826
1198	1189
557	2472
557	1997
557	271
557	1118
557	425
557	517
557	1281
557	2289
557	2023
557	799
557	189
557	460
557	972
557	1044
2326	2184
69	1432
69	1596
69	241
69	878
69	940
69	1854
74	1970
74	2127
74	1740
74	1741
74	272
1740	1970
1740	1845
1740	1909
1740	2432
1740	2127
1740	2295
1740	1741
1741	1970
1741	2295
1741	1740
1749	1970
1749	1740
1749	1741
82	12
82	671
82	939
82	152
82	327
82	1170
82	27
82	896
82	1693
82	1272
82	1459
968	1354
968	977
968	196
968	982
968	1518
339	193
339	2200
339	1680
339	2367
339	2314
339	1756
339	312
339	1245
339	2241
339	2308
339	2309
339	2149
339	760
339	1267
339	1007
448	569
448	1030
448	995
2202	1911
2202	2162
2202	1574
2202	575
1528	284
1528	1366
1528	1126
1528	559
1528	776
1813	2167
1813	575
1918	2280
1918	2476
1918	744
1918	1422
216	2280
216	2412
216	1596
216	245
216	848
216	116
216	305
216	52
428	1223
428	2272
428	2438
428	1956
428	1648
1289	2321
1289	2232
1289	2233
1289	2073
1289	2362
437	115
437	1889
437	100
437	2455
437	83
437	2192
437	438
437	533
437	534
2192	2430
438	16
1301	1358
1301	227
1301	21
1301	527
1301	832
1301	80
1301	1450
1301	915
443	2
443	985
443	100
443	1538
443	1744
443	279
449	1551
449	1661
449	435
449	217
449	2228
449	2443
449	402
449	315
455	435
455	880
455	704
455	344
455	612
455	262
530	1321
530	1876
530	1880
530	238
530	412
530	1771
530	60
530	632
530	347
530	1055
530	1115
532	435
533	450
533	516
533	1675
533	2
533	115
533	1358
533	1889
533	288
533	1321
533	1493
533	227
533	400
533	2259
533	953
533	1299
533	1523
533	474
533	1242
533	607
533	1356
533	727
533	360
533	793
533	1829
533	1145
533	100
533	168
533	858
533	522
533	1643
533	832
533	2455
533	34
533	1455
533	267
533	464
533	83
533	1969
533	1744
533	80
533	1439
533	385
533	1629
533	1450
533	584
533	596
533	693
533	57
533	60
533	2286
533	2430
533	1582
533	231
533	1844
533	632
533	315
533	89
533	650
533	344
533	1682
533	437
533	438
533	1301
533	449
533	532
533	534
533	2294
533	543
533	2298
533	2421
533	2422
533	125
533	1296
533	279
533	565
533	289
534	1675
534	444
534	1453
534	689
534	16
534	179
534	1365
534	168
534	34
534	2056
534	658
534	647
534	2443
534	596
534	808
534	1704
534	632
534	315
534	438
534	449
534	455
534	2294
534	2298
534	556
534	1549
534	259
534	303
534	421
2294	614
2294	2298
535	21
535	474
535	360
535	1715
535	915
535	262
543	832
543	1301
543	2298
2298	704
2298	1704
2298	1301
1408	1312
1408	801
1408	1513
1408	851
2381	2137
2381	1342
2381	2160
2381	1105
2382	1697
2382	2258
2382	1717
2382	1192
645	642
645	1202
645	113
645	214
645	714
645	212
645	44
645	1602
645	356
645	404
645	2342
645	2357
645	116
1533	1492
1533	1327
1533	1602
1533	1637
1533	1098
2394	2089
2394	1602
649	417
649	2274
1549	727
1549	1121
1549	818
1555	1159
1555	1145
1555	1591
1555	818
1555	650
1555	1549
1555	145
1555	1465
871	1397
1000	951
1000	1486
1000	1557
1000	1173
1106	973
1106	1013
1106	1073
1106	842
1106	286
1106	1224
1106	1041
1106	850
1106	389
300	417
300	2137
300	933
300	2160
300	645
300	2246
300	1105
304	967
1127	1248
1127	1536
2021	2375
2021	1417
1135	1057
1135	768
1135	1536
1135	831
1135	733
1135	510
1135	1331
1135	1127
307	1133
307	201
1215	762
1215	891
1215	919
1215	1334
1215	1355
1215	1317
1215	741
1215	471
1215	853
1216	1419
1216	1066
1216	1030
1216	1334
1216	741
1216	471
1216	104
1216	105
395	10
395	2049
395	185
395	2387
395	489
395	411
489	2403
489	10
489	183
489	663
489	481
489	2058
489	2349
489	2387
489	265
2240	1716
2240	2210
2240	1742
2240	2096
2240	2439
2240	325
2240	249
2240	2387
2240	73
2240	1753
491	153
491	2139
2245	1590
2245	1974
2245	2112
2245	2305
2245	2250
2245	1800
2246	1770
2246	2348
2246	2388
2246	2212
2246	478
1347	1529
1347	1937
1347	2412
1347	2243
1347	2064
1347	1238
1347	2340
1347	2305
1348	1140
2250	2388
1516	895
1516	1151
1516	929
1516	2060
1516	405
2383	2004
2383	1553
2383	1771
2383	2299
2383	1965
119	1032
119	121
119	124
119	2220
121	2220
1797	2220
124	121
124	2063
124	2220
279	1675
279	187
279	1936
279	953
279	1242
279	209
279	200
1993	2024
1993	1124
1209	1512
1209	894
1209	1388
1209	1201
1209	1210
1209	1369
1210	1411
1210	962
1210	894
1210	1388
1210	1201
1210	1364
1210	1209
992	803
992	964
992	878
992	1380
992	1515
992	1129
992	1476
354	905
354	317
354	1874
354	2031
354	1903
354	1169
354	207
354	172
354	270
354	553
354	1550
354	1218
354	1139
354	215
354	651
354	1204
354	2118
354	2119
354	1833
354	371
354	2264
354	2381
354	967
354	1000
354	1584
687	1368
687	312
687	544
687	1671
687	760
778	1202
778	1514
778	1375
778	1341
778	1168
780	1375
780	1341
1706	2378
1706	213
1710	2300
1710	2378
52	2300
52	2378
133	2219
133	2300
133	2378
133	1293
133	2013
133	1396
133	2343
133	1670
133	231
133	89
133	1333
133	155
133	1041
133	2066
133	2426
224	1524
224	153
1046	1524
1052	1600
1052	1496
1052	1190
1052	1511
1052	566
1052	1294
1052	1055
234	2090
234	472
234	2263
234	1842
234	531
234	925
234	1190
234	1055
1947	337
1947	1835
1947	1190
1947	1511
1947	670
1947	1440
1947	1055
1055	1496
1055	2159
1055	1156
1055	1190
1055	1511
2043	78
2043	1679
1914	2467
1915	2467
1915	557
1915	1914
1939	2001
1939	2190
1940	2345
1940	2019
389	1760
389	856
389	1360
389	1363
389	412
1235	1118
1235	1070
1235	871
598	642
598	678
598	414
598	621
598	242
598	356
598	446
598	613
598	404
598	595
598	597
598	198
598	250
598	645
598	167
598	171
598	86
598	408
598	351
2355	2360
603	598
603	271
603	431
603	1286
603	517
603	1779
603	106
603	2289
603	20
603	688
603	557
603	542
603	127
603	189
603	1915
611	2360
611	161
611	2122
611	93
611	2379
611	429
611	2222
611	1971
611	707
611	1549
2360	305
161	429
161	1063
928	2297
928	812
928	1548
928	2411
928	2400
928	133
244	7
244	375
244	512
244	971
244	254
244	0
244	8
244	14
244	1049
244	706
244	407
450	93
450	205
450	581
450	207
450	490
450	469
450	215
450	442
450	286
450	709
450	371
450	536
450	52
450	259
451	611
451	450
451	144
451	393
451	1277
451	1534
451	2427
451	89
451	2128
451	133
451	421
1551	750
1551	194
821	1499
1158	1167
1165	920
1165	1157
1165	1119
1165	1192
1165	13
1165	884
1165	1204
1165	744
1165	1422
2046	1696
1167	1158
1167	811
1167	280
1167	357
1167	1575
1169	1417
1169	965
1169	1459
2176	2009
1268	1287
1268	1374
2180	375
2180	524
2182	1609
2182	2080
2182	1044
425	1998
425	9
425	664
425	1616
425	1920
425	2180
425	2272
425	1474
425	1281
425	1567
425	1950
425	1955
425	1956
425	1367
425	485
425	2413
425	1198
425	826
425	965
425	1896
1283	1034
2185	1867
2185	375
2185	524
2185	1309
2185	2103
2185	2180
2185	947
2185	1902
431	253
431	1609
431	127
1286	2009
1286	1268
1286	1287
1286	2289
1286	2438
1286	740
1287	1609
1287	1386
517	271
517	425
517	557
517	478
517	428
517	542
517	460
2272	2180
523	579
523	375
523	524
523	2180
1386	1609
1386	1374
628	2100
628	452
628	1930
628	1843
628	2062
628	1279
628	1808
628	243
628	817
1500	1636
1500	1221
1500	380
1500	1225
1500	1108
1500	1095
1508	1221
1508	892
633	2156
633	503
633	1867
633	1309
633	1268
633	2185
633	1286
633	517
633	2477
633	1377
633	1221
633	944
633	945
633	2438
633	557
633	428
633	871
633	542
633	127
1514	2205
1514	1221
1514	28
1634	803
1634	2060
1634	1410
858	1497
858	1579
858	1069
858	1351
858	1498
858	1078
858	1182
858	925
858	1481
858	1237
858	909
858	911
858	718
858	763
858	1152
858	924
858	1398
858	850
858	1055
185	10
185	663
185	481
185	186
185	265
185	395
185	489
185	411
186	10
186	226
186	2349
186	73
186	265
186	395
186	489
2459	1680
2459	2208
1643	464
1643	565
3	187
3	435
3	565
1731	1848
1731	1732
1732	1848
1732	922
67	1848
67	922
67	1732
67	1538
67	1870
67	492
67	1712
829	659
829	922
846	1591
468	2214
468	473
468	1778
2214	1701
2214	1826
2214	1778
2214	1891
473	169
475	1701
475	169
475	1826
475	473
475	2216
475	1737
475	1891
2228	1889
2228	169
2228	601
2228	2455
562	406
562	103
562	213
1578	847
1578	759
1578	1275
1578	1472
1578	851
759	1356
35	34
39	24
39	80
40	715
956	1048
956	889
956	1009
956	1137
956	806
956	1631
956	1232
956	683
956	1576
956	684
956	1383
963	1029
969	1029
969	2273
2402	1932
2402	2137
2402	2193
2402	1855
1542	1932
1542	1012
1542	875
1542	926
1542	1588
1542	232
2410	1932
2410	1553
1553	1932
1553	1588
1001	1248
1001	2437
1311	1018
1311	773
106	598
106	603
106	503
106	1223
106	1770
106	1013
106	431
106	633
106	834
106	2142
106	732
106	1567
106	166
106	900
106	478
106	460
106	912
106	1914
106	1915
111	166
2018	1765
507	1571
507	1142
507	1141
507	177
507	1371
507	426
507	509
1371	1088
1371	1142
608	51
608	294
608	697
608	201
2359	792
2359	51
2359	1171
2359	1934
2359	1647
2359	246
726	1419
726	722
726	51
726	2007
726	2008
726	294
726	697
726	1170
726	1171
726	1934
726	1084
1213	724
1213	380
1213	1225
1213	1108
1213	1305
1213	913
1221	2114
2134	2391
380	708
382	483
382	2256
382	1660
382	1225
382	1758
1225	382
384	2380
384	708
384	1514
384	1225
386	1773
386	483
386	2391
386	1387
386	504
386	2380
386	1508
386	2067
41	1635
41	838
41	91
41	1850
41	681
41	501
41	2273
41	1617
41	841
41	332
41	23
41	112
48	1676
48	2465
48	2273
462	6
462	209
462	5
462	464
462	690
462	45
462	203
464	2150
464	1118
464	690
464	45
464	203
484	114
484	424
2331	2265
1591	1159
1591	820
1591	727
1591	1121
1591	1538
1591	54
1591	1075
1591	145
1591	1465
1592	1159
1597	1159
242	2193
242	875
242	404
242	2060
242	597
242	926
2029	1645
2029	171
787	1177
129	326
2026	2148
2027	2141
2027	499
2027	2148
1238	1529
1238	1198
1238	1189
393	132
393	1238
393	1198
2277	2304
2277	1015
2277	1017
2278	1854
2278	376
525	398
526	2445
526	352
526	1812
526	2279
526	525
526	1075
526	1704
526	853
526	1547
526	1442
526	398
526	1463
526	1896
2282	1997
2282	2283
2282	305
604	1641
604	352
604	456
605	456
605	656
1482	957
1482	456
617	727
617	618
617	145
617	612
1489	1365
1489	1615
1489	618
1809	2107
1809	2221
1809	1328
1809	1801
1130	1223
1130	809
1130	487
1130	393
1130	1102
1130	1587
700	564
700	430
700	1654
700	1660
700	627
700	1092
700	2004
700	361
700	646
700	725
700	107
700	2006
700	71
700	1472
700	18
700	449
700	2254
700	907
700	1810
700	1604
700	1608
700	36
700	2152
700	121
700	124
700	335
700	195
700	1768
700	2163
700	529
700	88
720	922
720	175
720	2335
720	77
720	488
1269	1076
1269	1059
1269	987
1270	1269
1270	986
1270	987
1270	1546
1273	987
1273	576
1277	1599
1277	295
1277	1339
1277	1028
1277	1231
1277	1382
1277	979
1277	980
1277	1243
1277	758
1277	934
1277	935
1277	942
1277	859
1277	1061
1277	1120
1277	1108
1277	74
1277	1345
1277	1580
1277	1586
1277	987
1744	516
1744	1683
1745	516
1745	854
1745	642
80	516
80	1358
80	288
80	227
80	385
80	1461
80	279
99	379
99	1874
99	1711
99	1775
99	1777
99	2160
99	1834
99	2381
1775	1777
944	1991
944	1890
944	2296
944	1268
944	1287
944	1386
944	1779
944	945
944	2023
944	745
944	740
945	1991
945	2296
945	2176
945	1268
945	1287
945	1386
945	944
945	745
945	740
2086	2048
2086	2388
2112	2052
2112	1590
457	2322
457	667
457	2204
457	1725
457	2361
2204	2122
2204	205
2204	2322
2204	1725
2204	2361
2204	272
2227	1990
2055	2292
2055	1985
2055	2397
2055	1830
2055	1329
2055	2363
2055	2061
2055	1817
2055	2085
2055	274
2055	1824
2061	2292
2061	1985
2061	1830
2061	1824
458	1505
458	219
458	1206
458	63
458	268
458	1085
458	269
458	2106
553	317
553	859
553	1204
553	2118
553	2119
553	1000
1550	928
1550	1747
1550	1748
1550	2297
1550	660
1550	2189
1550	774
1550	1634
1550	2228
1550	1185
1550	2409
1550	2411
1550	1253
1550	2242
1550	1834
1550	1509
1550	300
1550	304
1550	434
2409	928
2409	2297
2409	2411
2411	928
2411	2297
206	2181
206	644
1913	1923
1921	1923
1922	93
1922	205
1922	1923
1925	1923
1023	1897
1023	933
1023	808
436	439
436	541
439	1863
439	256
439	261
439	467
439	685
528	1298
528	2117
528	77
528	900
528	885
647	1177
647	238
647	787
192	725
192	194
194	1699
194	562
194	2229
194	2436
194	192
194	696
194	259
1894	2012
1218	1938
1218	2156
1218	1616
1218	1157
1218	1169
1218	1799
1218	207
1218	2010
1218	1550
1218	1123
1218	1129
1218	842
1218	965
1218	398
1218	403
385	2
385	288
385	282
2484	2171
2484	1311
2484	728
2129	2385
2129	1789
2129	1783
2225	1936
154	957
154	2065
154	1298
154	1543
154	1014
154	368
154	2463
154	845
154	672
154	1217
154	1881
154	2341
154	922
154	978
154	204
154	720
154	1883
154	1621
154	528
154	175
154	695
154	77
154	1953
154	863
154	1370
154	348
154	1459
154	1265
154	2236
156	2464
156	441
156	2341
156	122
156	1743
156	304
1211	775
1211	1244
1211	1456
1211	1212
1211	218
1211	366
1212	994
1212	1101
1018	1042
1018	814
1018	918
1018	950
1018	1626
1018	1621
1018	1241
1018	575
1050	1323
1050	1012
1050	873
1050	2234
1050	1424
1050	98
1056	1450
1056	131
1948	1189
2023	1991
2023	2424
2023	1722
2023	1648
616	188
218	490
218	1212
218	381
218	366
1034	1374
1034	1352
290	9
290	1890
290	1374
2012	1893
301	29
301	1202
1117	1432
1117	941
302	245
1123	651
1123	992
587	109
587	11
587	659
587	540
588	659
590	996
590	320
590	1470
590	1585
590	1199
1470	1543
1470	335
2343	2257
2343	2228
2343	1396
2343	1670
2343	2457
594	996
594	358
594	1470
688	253
688	1779
688	20
2438	1890
2438	1286
1601	876
1601	1507
1601	16
1601	1607
1601	1467
1601	1570
1601	1573
1601	1587
1601	756
695	876
695	160
695	393
695	528
695	1607
695	1467
695	1570
695	1573
695	1587
2443	1745
2443	1467
2443	650
1607	1467
959	803
959	854
959	873
959	812
959	874
959	1185
959	1218
2127	1740
2127	1741
1450	985
1450	793
1450	1361
584	1744
584	443
2332	2122
2332	2327
2337	474
2337	1829
2337	2422
1467	876
1467	1683
1467	1570
1467	1587
592	210
592	576
2344	2368
596	187
599	115
599	1889
599	2014
599	2455
599	2015
599	2040
599	2068
599	718
1481	1579
1481	1351
1481	599
1481	2015
1481	718
1481	1398
1594	936
693	1493
693	1299
693	1145
693	1643
693	1629
693	584
693	200
693	532
693	543
693	2421
693	2422
693	1115
2440	1844
2450	423
2450	2270
2450	2230
704	187
705	231
794	1040
794	2443
794	536
794	543
808	1897
808	933
808	266
57	289
60	238
60	647
825	880
825	522
825	729
825	347
825	1124
1728	1643
1728	532
62	694
62	1455
62	200
62	150
1828	95
1828	2024
1828	921
1828	2057
1828	1993
1828	303
158	168
158	729
1950	1877
1955	1998
1955	1956
1062	425
1062	1474
1062	1475
2186	2016
2186	2051
2186	136
545	2445
545	1419
545	364
545	294
545	2304
545	236
545	1442
545	376
545	1896
2304	1782
2304	2347
330	174
330	108
330	686
330	191
330	724
330	625
330	402
330	331
625	921
1501	921
1501	1355
1501	1054
1501	1216
1886	692
1886	402
1886	1810
1886	1671
215	775
215	1244
215	1456
215	2146
215	280
1102	487
1282	996
2191	2375
2191	1720
1379	1563
1379	1375
0	512
0	8
0	407
8	407
14	244
14	409
14	375
14	368
14	220
14	512
14	701
14	229
14	665
14	31
14	691
14	254
14	359
14	0
14	8
14	577
14	706
14	407
14	415
1790	2322
1790	414
1790	1553
1790	1775
1790	1725
1790	2361
1790	1490
1791	2460
1791	1454
1791	595
1791	1490
1792	2001
1792	663
1792	1574
1792	2235
1792	2315
1792	2076
1792	2199
1792	2301
1792	2190
1792	2373
1792	1939
374	1179
374	1180
1344	495
1344	643
577	220
577	2371
577	254
577	580
580	254
15	222
15	660
15	240
15	149
15	374
15	239
15	126
15	506
15	304
15	79
1877	2154
1877	1896
989	1311
989	1233
989	1499
989	1409
989	1416
989	1103
585	325
585	353
2335	2236
45	209
1314	1419
1314	1066
1314	1036
1314	919
1314	1334
1314	1355
1314	1317
1314	853
558	284
558	559
2318	1832
2318	487
2318	2413
657	340
657	446
657	1350
2019	2345
2019	2380
2019	1681
2019	1685
2019	1687
2022	1988
2022	2019
2022	1681
2022	1685
2022	1687
323	1203
323	1479
323	498
323	1230
323	1037
323	1485
1230	1203
1230	2174
1232	1203
1232	1642
1232	1483
1232	1004
1232	1037
761	1122
761	1160
761	1545
761	281
761	1153
761	984
761	856
761	1522
761	764
761	766
761	866
761	1019
761	1288
764	984
764	1019
764	1288
766	984
766	764
766	1288
122	369
122	1743
130	369
1350	1113
1350	1332
1350	811
2457	1925
2457	1275
715	503
715	9
715	40
126	2188
126	2263
126	1842
126	1329
126	181
126	2055
126	2006
126	2268
126	506
126	22
126	2030
126	1136
2135	1666
2135	381
2135	1816
381	293
508	511
508	567
508	1059
508	1546
61	306
61	314
61	2244
61	891
61	2288
61	2366
61	398
831	1057
831	2123
831	109
831	768
831	2479
831	540
831	2039
831	2224
831	1331
831	2271
1839	2136
1839	2188
1839	1912
1839	2036
1844	2471
1844	2227
1844	2440
1054	665
1054	31
1054	691
1054	1501
236	165
236	653
236	665
236	31
236	691
236	602
236	470
236	471
236	552
236	287
236	104
236	105
236	33
2238	2150
2238	464
2238	1197
2242	803
2242	518
2242	812
2242	1634
2242	1550
2242	1123
2242	2060
2242	2420
2242	831
2242	2442
